MembershipID,GroupID,UserID
1919,799,348
1920,874,882
1921,32,1177
1922,273,1956
1923,392,4428
1924,213,2777
1925,895,2359
1926,555,1407
1927,511,2929
1928,845,3012
1929,979,4889
1930,948,4359
1931,159,2411
1932,438,4718
1933,746,4734
1934,767,566
1935,858,3524
1936,432,2325
1937,655,3012
1938,535,3450
1939,438,921
1940,132,3846
1941,918,244
1942,909,1496
1943,136,1417
1944,974,4334
1945,550,3265
1946,104,2038
1947,175,2846
1948,540,3170
1949,127,303
1950,745,2216
1951,727,3740
1952,326,429
1953,132,641
1954,560,4462
1955,161,2599
1956,556,4212
1957,207,4155
1958,195,2656
1959,722,1463
1960,256,3626
1961,683,4566
1962,45,1114
1963,764,495
1964,276,4463
1965,554,3039
1966,798,4185
1967,815,686
1968,227,2532
1969,579,1160
1970,669,3713
1971,285,4824
1972,241,2273
1973,527,529
1974,419,1763
1975,136,4654
1976,707,1243
1977,292,1871
1978,637,3448
1979,595,1475
1980,579,668
1981,311,4893
1982,576,736
1983,923,1964
1984,451,4946
1985,241,784
1986,349,3518
1987,643,443
1988,824,4709
1989,915,1161
1990,558,2481
1991,927,3931
1992,625,3713
1993,596,1912
1994,958,4410
1995,413,3251
1996,567,1787
1997,243,980
1998,929,3321
1999,60,798
2000,335,3252
2001,143,727
2002,764,3372
2003,931,4301
2004,123,4124
2005,86,2801
2006,331,1692
2007,390,2130
2008,729,2967
2009,260,4085
2010,21,972
2011,506,4496
2012,876,4485
2013,211,724
2014,336,2202
2015,574,4753
2016,769,4617
2017,383,3628
2018,77,1727
2019,330,1543
2020,686,4147
2021,571,2577
2022,827,4719
2023,232,4574
2024,518,2410
2025,379,2580
2026,855,2126
2027,31,2060
2028,495,2588
2029,933,3292
2030,811,3431
2031,118,4968
2032,32,3369
2033,909,4860
2034,452,3739
2035,210,712
2036,556,390
2037,75,442
2038,888,2020
2039,361,1959
2040,828,1230
2041,734,4334
2042,890,630
2043,640,3546
2044,424,4488
2045,376,3408
2046,685,3617
2047,88,4064
2048,510,4895
2049,624,80
2050,455,3087
2051,577,618
2052,475,10
2053,719,4442
2054,815,2072
2055,631,4418
2056,492,1515
2057,971,827
2058,347,2752
2059,583,415
2060,115,897
2061,145,2919
2062,786,158
2063,391,3459
2064,129,2135
2065,732,2082
2066,885,498
2067,186,50
2068,632,2864
2069,45,3164
2070,479,1060
2071,415,4680
2072,474,4777
2073,874,4190
2074,418,4297
2075,690,2745
2076,593,27
2077,988,4171
2078,352,4545
2079,306,2204
2080,455,2890
2081,853,4523
2082,678,4649
2083,405,45
2084,385,1381
2085,480,2400
2086,254,2612
2087,97,4757
2088,239,1063
2089,686,3889
2090,386,4859
2091,516,2494
2092,573,543
2093,144,330
2094,56,3513
2095,530,3558
2096,144,87
2097,992,3127
2098,594,2455
2099,135,3238
2100,577,556
2101,364,2251
2102,606,2870
2103,759,334
2104,142,353
2105,5,271
2106,60,1948
2107,834,329
2108,233,3919
2109,936,4960
2110,108,2097
2111,178,1278
2112,414,57
2113,868,29
2114,810,1863
2115,484,2827
2116,270,3738
2117,13,3245
2118,787,4799
2119,625,4286
2120,390,2082
2121,313,1934
2122,523,3336
2123,712,1248
2124,459,4183
2125,748,2373
2126,551,4304
2127,999,2507
2128,829,4912
2129,359,3412
2130,782,4878
2131,884,551
2132,337,1121
2133,226,2907
2134,983,880
2135,758,1030
2136,294,4716
2137,594,5
2138,603,3233
2139,943,4881
2140,298,2284
2141,675,1090
2142,788,3929
2143,336,3043
2144,636,4786
2145,715,3858
2146,755,464
2147,495,1102
2148,941,3276
2149,941,1602
2150,290,2117
2151,78,1610
2152,563,4916
2153,203,1608
2154,865,2672
2155,480,13
2156,234,2085
2157,164,4788
2158,824,2822
2159,146,3545
2160,562,4474
2161,709,2595
2162,178,2009
2163,764,2614
2164,389,4558
2165,640,1790
2166,627,4846
2167,635,4001
2168,765,2123
2169,426,394
2170,780,3499
2171,930,1341
2172,999,635
2173,888,2450
2174,914,3784
2175,485,2912
2176,180,4469
2177,344,287
2178,467,4949
2179,938,4207
2180,878,4648
2181,988,2350
2182,724,4725
2183,630,1501
2184,193,44
2185,426,1753
2186,107,2902
2187,275,2230
2188,309,579
2189,324,4965
2190,527,4743
2191,554,3475
2192,762,608
2193,164,956
2194,732,4391
2195,549,2956
2196,317,1528
2197,655,3085
2198,491,4489
2199,418,3995
2200,671,4990
2201,568,4419
2202,552,2993
2203,342,2351
2204,51,3475
2205,636,510
2206,742,4157
2207,196,1910
2208,245,325
2209,471,976
2210,699,2815
2211,767,4660
2212,715,1374
2213,173,944
2214,245,646
2215,918,404
2216,951,1513
2217,966,2275
2218,244,523
2219,735,4628
2220,379,4692
2221,289,1845
2222,659,1688
2223,205,2085
2224,786,3654
2225,799,2649
2226,122,835
2227,997,2944
2228,417,2414
2229,331,360
2230,729,4555
2231,981,1090
2232,678,1108
2233,157,4360
2234,658,3714
2235,695,658
2236,847,4804
2237,926,2482
2238,966,3303
2239,105,4897
2240,77,1020
2241,776,3162
2242,983,506
2243,716,3892
2244,647,893
2245,231,72
2246,921,1724
2247,850,1606
2248,147,4709
2249,622,2090
2250,659,4400
2251,240,3199
2252,995,1573
2253,710,3282
2254,773,1254
2255,6,2646
2256,587,4087
2257,115,4820
2258,970,3307
2259,954,4355
2260,12,1738
2261,950,4283
2262,827,1967
2263,514,479
2264,171,264
2265,266,3690
2266,408,3781
2267,206,404
2268,402,2833
2269,428,90
2270,562,2345
2271,581,1139
2272,653,549
2273,605,213
2274,5,3853
2275,401,3693
2276,157,1028
2277,177,2531
2278,465,2908
2279,631,3075
2280,757,1834
2281,611,3442
2282,732,3717
2283,819,2024
2284,900,3552
2285,526,3525
2286,635,1870
2287,264,4566
2288,853,2540
2289,45,4834
2290,397,470
2291,764,3239
2292,290,3884
2293,180,1840
2294,334,3014
2295,449,2479
2296,552,3360
2297,954,1677
2298,692,4701
2299,585,17
2300,563,3218
2301,367,1614
2302,85,2879
2303,972,140
2304,508,1198
2305,544,369
2306,65,1130
2307,735,4185
2308,568,847
2309,439,2157
2310,162,2724
2311,953,2591
2312,609,1543
2313,491,656
2314,153,2872
2315,309,429
2316,106,1032
2317,476,2907
2318,590,118
2319,331,37
2320,303,3344
2321,659,876
2322,235,3991
2323,342,493
2324,763,1858
2325,473,1611
2326,293,107
2327,552,2953
2328,131,1934
2329,527,2479
2330,185,850
2331,267,1649
2332,117,3359
2333,953,144
2334,557,3788
2335,805,890
2336,827,2149
2337,569,1034
2338,539,3823
2339,578,3206
2340,139,4131
2341,868,2938
2342,481,62
2343,93,1701
2344,74,3947
2345,116,439
2346,434,4866
2347,476,626
2348,663,3854
2349,78,72
2350,122,192
2351,622,1020
2352,674,160
2353,864,929
2354,899,1686
2355,477,2818
2356,127,1916
2357,898,2409
2358,593,355
2359,240,4251
2360,410,363
2361,474,3437
2362,413,542
2363,416,3000
2364,23,2120
2365,696,4425
2366,202,3498
2367,638,1483
2368,265,1055
2369,911,3963
2370,152,3266
2371,236,339
2372,381,4678
2373,238,3449
2374,585,2614
2375,930,660
2376,317,2396
2377,144,4792
2378,228,3892
2379,706,2390
2380,922,2913
2381,311,1618
2382,567,4857
2383,73,2959
2384,119,3910
2385,95,4823
2386,406,4040
2387,350,4592
2388,294,985
2389,747,3176
2390,203,20
2391,196,3666
2392,193,3674
2393,434,2016
2394,750,868
2395,437,3348
2396,762,4469
2397,118,1710
2398,202,4895
2399,636,594
2400,888,3581
2401,435,1130
2402,439,2379
2403,450,1850
2404,668,3877
2405,873,4511
2406,834,3935
2407,682,3582
2408,425,2852
2409,145,3694
2410,943,4485
2411,798,2645
2412,849,1696
2413,515,2736
2414,431,1742
2415,975,4488
2416,382,3353
2417,204,626
2418,421,4565
2419,588,255
2420,726,1117
2421,307,4447
2422,494,4737
2423,843,1734
2424,783,4986
2425,481,115
2426,694,4296
2427,275,4300
2428,28,3740
2429,361,1743
2430,755,1150
2431,96,74
2432,257,4591
2433,443,4415
2434,664,1684
2435,856,984
2436,580,3198
2437,630,3324
2438,6,1528
2439,311,2119
2440,298,3014
2441,129,519
2442,634,2077
2443,47,376
2444,811,4075
2445,741,3886
2446,892,1840
2447,268,3657
2448,511,3008
2449,311,1429
2450,633,3585
2451,315,179
2452,886,3408
2453,254,4508
2454,343,2147
2455,502,1686
2456,698,3467
2457,146,3967
2458,207,2951
2459,630,1358
2460,914,1913
2461,623,2847
2462,776,3197
2463,54,3973
2464,106,918
2465,723,442
2466,545,657
2467,873,1267
2468,292,479
2469,204,1823
2470,6,33
2471,164,3842
2472,843,4874
2473,833,886
2474,860,2211
2475,338,4246
2476,638,95
2477,493,4226
2478,684,1098
2479,498,2599
2480,271,3069
2481,216,2592
2482,751,544
2483,893,449
2484,497,4813
2485,847,1673
2486,689,4042
2487,957,3159
2488,609,4335
2489,649,2883
2490,408,3373
2491,612,98
2492,8,915
2493,651,2100
2494,864,2593
2495,81,462
2496,183,1573
2497,443,3525
2498,109,1880
2499,48,1521
2500,48,671
2501,340,4549
2502,871,4357
2503,22,3750
2504,563,1712
2505,144,924
2506,720,1631
2507,199,2446
2508,194,2025
2509,579,2101
2510,180,4267
2511,415,841
2512,103,4804
2513,334,1598
2514,364,3448
2515,924,4511
2516,85,4463
2517,878,3257
2518,928,851
2519,610,968
2520,507,2609
2521,599,3519
2522,838,1309
2523,554,1857
2524,659,4287
2525,391,4545
2526,942,4536
2527,413,4387
2528,297,24
2529,850,4287
2530,965,4555
2531,752,1454
2532,51,2251
2533,737,178
2534,364,1886
2535,716,4706
2536,997,4979
2537,331,156
2538,427,3221
2539,704,1019
2540,71,4061
2541,603,4880
2542,466,1014
2543,364,2413
2544,511,1860
2545,165,853
2546,845,647
2547,55,588
2548,802,949
2549,274,1373
2550,384,1718
2551,116,2870
2552,771,288
2553,781,293
2554,952,277
2555,922,3028
2556,237,812
2557,400,3969
2558,438,783
2559,574,3227
2560,341,4802
2561,14,1124
2562,794,3883
2563,213,500
2564,862,2086
2565,906,2404
2566,634,1330
2567,372,446
2568,607,3769
2569,975,3391
2570,389,602
2571,331,120
2572,318,520
2573,703,3262
2574,603,984
2575,83,224
2576,744,2307
2577,638,2683
2578,598,4577
2579,746,935
2580,211,781
2581,200,1456
2582,54,2399
2583,345,513
2584,773,799
2585,703,3736
2586,594,1579
2587,293,4075
2588,396,3194
2589,179,3101
2590,782,1293
2591,75,3037
2592,659,4283
2593,609,2346
2594,19,1479
2595,377,3496
2596,632,3692
2597,394,319
2598,351,4541
2599,986,1199
2600,679,4682
2601,644,3875
2602,845,207
2603,376,669
2604,558,354
2605,815,4083
2606,563,157
2607,75,2382
2608,175,3290
2609,542,4694
2610,461,1970
2611,924,4041
2612,259,1777
2613,156,3878
2614,668,1270
2615,480,742
2616,581,1875
2617,266,2680
2618,706,4073
2619,867,4705
2620,55,2906
2621,33,2483
2622,550,4901
2623,697,2093
2624,453,28
2625,837,3753
2626,888,2585
2627,924,4956
2628,964,3010
2629,350,4116
2630,115,3318
2631,368,3166
2632,931,1053
2633,277,4789
2634,60,4058
2635,21,2431
2636,528,4803
2637,544,1731
2638,457,4882
2639,818,759
2640,406,3486
2641,686,2658
2642,679,780
2643,907,1336
2644,910,4911
2645,822,4468
2646,671,3774
2647,253,4187
2648,522,3475
2649,643,691
2650,208,3958
2651,488,237
2652,918,1791
2653,167,2974
2654,770,2771
2655,731,2256
2656,449,3576
2657,609,1452
2658,321,4920
2659,685,4475
2660,114,4841
2661,246,3435
2662,882,3470
2663,292,1411
2664,333,200
2665,698,3905
2666,176,2146
2667,863,1516
2668,374,1358
2669,502,2315
2670,30,1409
2671,692,4455
2672,746,3715
2673,854,4474
2674,20,2698
2675,535,426
2676,373,2869
2677,505,2835
2678,111,2308
2679,311,4536
2680,140,941
2681,135,791
2682,431,985
2683,483,2138
2684,47,2030
2685,506,4013
2686,304,1193
2687,600,2023
2688,498,4482
2689,658,3093
2690,593,4221
2691,933,4111
2692,671,4786
2693,586,1869
2694,249,4467
2695,505,3736
2696,67,2414
2697,894,4844
2698,912,208
2699,414,3306
2700,583,2130
2701,390,4906
2702,840,3198
2703,215,779
2704,956,2941
2705,61,3698
2706,767,670
2707,59,625
2708,878,846
2709,72,1635
2710,768,696
2711,236,923
2712,501,3382
2713,739,1988
2714,211,4518
2715,778,2096
2716,188,1342
2717,643,1317
2718,110,4055
2719,168,1276
2720,204,4996
2721,680,1310
2722,565,2525
2723,608,4293
2724,931,2361
2725,936,4237
2726,809,2492
2727,778,3896
2728,626,1188
2729,14,2566
2730,117,981
2731,392,151
2732,816,4899
2733,579,4734
2734,602,2088
2735,540,993
2736,706,296
2737,82,3121
2738,226,3835
2739,120,406
2740,442,3067
2741,480,1148
2742,327,4286
2743,225,150
2744,59,2915
2745,823,931
2746,437,1536
2747,510,676
2748,281,3122
2749,502,4639
2750,963,2653
2751,750,2759
2752,234,1701
2753,312,3952
2754,292,4602
2755,567,4019
2756,556,28
2757,197,2968
2758,434,4717
2759,834,4848
2760,347,4188
2761,537,644
2762,670,2462
2763,445,457
2764,620,1855
2765,181,4859
2766,842,3176
2767,586,3622
2768,145,680
2769,707,3132
2770,183,4317
2771,89,3482
2772,513,3319
2773,570,1648
2774,169,1635
2775,211,4898
2776,316,1443
2777,752,3814
2778,686,3580
2779,705,237
2780,371,2422
2781,124,4460
2782,248,2376
2783,934,488
2784,565,3491
2785,758,2595
2786,780,1583
2787,167,620
2788,407,2421
2789,957,1274
2790,363,1537
2791,775,4224
2792,190,1479
2793,623,918
2794,650,3934
2795,80,4789
2796,676,3805
2797,640,4414
2798,284,2335
2799,429,4179
2800,904,1999
2801,830,748
2802,819,2888
2803,451,4795
2804,444,1244
2805,776,849
2806,320,4708
2807,499,3344
2808,936,4346
2809,917,2427
2810,903,4930
2811,897,2330
2812,246,2657
2813,891,1137
2814,563,4323
2815,96,4465
2816,57,4369
2817,177,4160
2818,687,700
2819,823,4495
2820,721,1572
2821,670,4114
2822,442,4603
2823,782,3690
2824,741,4722
2825,850,2195
2826,858,3867
2827,727,3176
2828,201,2146
2829,777,2393
2830,166,3889
2831,428,680
2832,938,2388
2833,378,2997
2834,918,390
2835,379,902
2836,746,1730
2837,617,4299
2838,559,3140
2839,958,4929
2840,623,2232
2841,925,163
2842,402,2023
2843,7,2542
2844,632,2193
2845,713,1317
2846,503,2548
2847,766,1011
2848,305,3270
2849,222,742
2850,717,830
2851,600,2701
2852,582,1933
2853,912,3353
2854,223,994
2855,195,3096
2856,448,1471
2857,7,2903
2858,869,421
2859,7,4624
2860,503,2085
2861,226,4718
2862,389,2948
2863,162,790
2864,703,3834
2865,666,44
2866,658,4640
2867,350,3241
2868,95,1234
2869,415,3994
2870,896,4859
2871,220,4799
2872,403,1934
2873,294,3953
2874,981,1998
2875,555,3134
2876,516,4859
2877,971,357
2878,6,173
2879,720,4598
2880,795,4818
2881,537,1670
2882,173,3778
2883,715,181
2884,279,1774
2885,308,2838
2886,230,4533
2887,430,3616
2888,202,152
2889,199,766
2890,491,4837
2891,893,1913
2892,723,696
2893,801,256
2894,578,4613
2895,19,4223
2896,660,3577
2897,864,2228
2898,125,4282
2899,423,3089
2900,807,2840
2901,560,4224
2902,313,4863
2903,339,368
2904,542,4451
2905,572,2766
2906,451,1926
2907,331,416
2908,230,2937
2909,724,4442
2910,988,2213
2911,826,2545
2912,843,1126
2913,10,2189
2914,779,1539
2915,721,206
2916,248,1591
2917,487,1437
2918,886,4008
2919,806,4909
2920,510,1277
2921,978,2150
2922,56,451
2923,345,1364
2924,147,1589
2925,821,3147
2926,765,2256
2927,252,3597
2928,781,865
2929,226,701
2930,852,2809
2931,731,741
2932,400,1077
2933,336,1690
2934,979,721
2935,793,2366
2936,885,881
2937,792,4592
2938,883,400
2939,455,3697
2940,459,272
2941,449,923
2942,395,416
2943,470,4583
2944,267,4258
2945,77,2753
2946,247,4161
2947,892,3050
2948,776,57
2949,338,3124
2950,891,3965
2951,92,4719
2952,181,1027
2953,0,2075
2954,134,98
2955,334,1317
2956,312,2462
2957,24,3833
2958,442,1331
2959,231,1701
2960,121,1177
2961,445,3423
2962,293,4978
2963,220,1417
2964,963,4105
2965,475,1425
2966,976,1172
2967,662,2704
2968,10,2558
2969,237,4377
2970,417,1752
2971,583,4160
2972,334,945
2973,232,3253
2974,32,4656
2975,57,3867
2976,214,1637
2977,819,3635
2978,975,2120
2979,814,4967
2980,805,3544
2981,96,3724
2982,654,3118
2983,309,3702
2984,694,3988
2985,211,3792
2986,917,3201
2987,52,4210
2988,902,2022
2989,463,4078
2990,0,666
2991,713,1436
2992,273,688
2993,977,1753
2994,82,4144
2995,69,1182
2996,654,3494
2997,705,935
2998,839,3780
2999,713,404
3000,358,0
3001,510,798
3002,341,1106
3003,542,684
3004,655,1734
3005,509,1164
3006,61,1876
3007,484,3542
3008,105,3845
3009,112,693
3010,272,889
3011,709,4661
3012,367,2632
3013,90,577
3014,467,3165
3015,587,409
3016,150,445
3017,6,2808
3018,372,15
3019,623,1032
3020,128,4290
3021,228,1097
3022,730,194
3023,70,1518
3024,845,2163
3025,473,4642
3026,902,4641
3027,558,4306
3028,857,2396
3029,247,1145
3030,674,3181
3031,174,789
3032,630,3487
3033,740,736
3034,856,1904
3035,54,3503
3036,870,626
3037,51,753
3038,367,4659
3039,763,1574
3040,322,1726
3041,749,1637
3042,983,1300
3043,103,2274
3044,476,4247
3045,598,1087
3046,500,1847
3047,990,2205
3048,445,2670
3049,792,4766
3050,958,932
3051,371,1931
3052,470,321
3053,447,4617
3054,452,3071
3055,751,4525
3056,371,5
3057,230,191
3058,571,1177
3059,76,87
3060,335,2277
3061,411,319
3062,38,2943
3063,236,833
3064,946,2571
3065,635,1288
3066,491,4619
3067,108,3861
3068,106,1955
3069,940,3635
3070,10,3414
3071,245,1315
3072,976,4397
3073,462,2747
3074,371,1536
3075,262,4094
3076,631,393
3077,814,1803
3078,946,4247
3079,148,711
3080,20,2783
3081,88,4691
3082,97,4449
3083,939,4064
3084,787,3111
3085,8,2884
3086,827,3272
3087,992,2788
3088,292,3408
3089,594,1706
3090,621,2119
3091,175,2601
3092,527,1110
3093,928,193
3094,823,4433
3095,691,1436
3096,834,2090
3097,878,4648
3098,642,3073
3099,180,695
3100,458,2071
3101,165,1689
3102,994,2602
3103,437,4398
3104,568,2515
3105,492,4532
3106,322,309
3107,541,1432
3108,162,1932
3109,665,2841
3110,8,2912
3111,417,4873
3112,757,2540
3113,482,1487
3114,194,782
3115,387,183
3116,212,1479
3117,119,473
3118,38,954
3119,972,3409
3120,702,3839
3121,270,1197
3122,756,1435
3123,49,1297
3124,819,4335
3125,845,2754
3126,736,4766
3127,934,1833
3128,826,4861
3129,27,826
3130,340,1936
3131,388,1284
3132,646,132
3133,756,4568
3134,874,4580
3135,249,4977
3136,323,753
3137,987,1943
3138,898,2115
3139,931,683
3140,633,2982
3141,609,1137
3142,349,2211
3143,165,2881
3144,0,1867
3145,896,3279
3146,15,387
3147,82,3483
3148,826,4017
3149,285,605
3150,847,1809
3151,272,4888
3152,547,1918
3153,496,3492
3154,986,1502
3155,884,2694
3156,589,1478
3157,6,2778
3158,734,4634
3159,271,4682
3160,939,147
3161,327,943
3162,37,3560
3163,468,1679
3164,213,3762
3165,76,1609
3166,103,4335
3167,798,3960
3168,670,1364
3169,471,3471
3170,138,4426
3171,386,1817
3172,72,3249
3173,49,2889
3174,704,1635
3175,870,2192
3176,425,4332
3177,3,4965
3178,938,1923
3179,825,1099
3180,773,2172
3181,828,4564
3182,444,4912
3183,285,1010
3184,986,544
3185,57,2490
3186,348,2093
3187,934,160
3188,157,3647
3189,50,3225
3190,190,4083
3191,203,1574
3192,41,552
3193,390,2014
3194,821,4215
3195,727,348
3196,536,166
3197,857,632
3198,206,633
3199,261,1135
3200,820,2362
3201,995,3271
3202,926,1428
3203,346,1667
3204,454,3058
3205,384,1646
3206,850,843
3207,310,615
3208,994,2881
3209,888,1904
3210,39,1143
3211,198,1543
3212,381,2595
3213,145,2844
3214,68,1822
3215,943,1707
3216,109,825
3217,401,806
3218,175,3631
3219,581,4355
3220,402,3639
3221,723,1506
3222,54,909
3223,783,3275
3224,422,4758
3225,233,4933
3226,619,3858
3227,982,1158
3228,493,1072
3229,81,3185
3230,321,4501
3231,809,300
3232,302,4287
3233,757,2876
3234,169,3126
3235,387,197
3236,815,4772
3237,514,225
3238,49,4095
3239,423,534
3240,180,2650
3241,767,442
3242,265,2635
3243,428,3986
3244,151,148
3245,267,2855
3246,595,1422
3247,645,50
3248,33,1200
3249,387,4043
3250,740,978
3251,430,2433
3252,592,1376
3253,300,4173
3254,15,4219
3255,117,3883
3256,985,4320
3257,518,3058
3258,324,4455
3259,583,1221
3260,715,3934
3261,903,4792
3262,1,4852
3263,113,2984
3264,550,1717
3265,334,3168
3266,611,248
3267,997,330
3268,385,418
3269,859,3075
3270,514,4267
3271,159,3521
3272,749,3416
3273,71,3664
3274,830,4343
3275,767,1329
3276,900,2940
3277,401,599
3278,520,3687
3279,622,3252
3280,818,3178
3281,377,730
3282,954,413
3283,472,2614
3284,435,2848
3285,461,4560
3286,426,321
3287,50,3091
3288,261,4616
3289,313,634
3290,127,2415
3291,629,566
3292,932,4963
3293,427,4206
3294,591,2568
3295,278,4141
3296,407,2372
3297,219,4749
3298,680,2337
3299,379,1943
3300,280,1742
3301,98,1451
3302,994,2773
3303,356,1687
3304,170,1323
3305,806,2170
3306,895,3727
3307,177,232
3308,424,1646
3309,135,153
3310,699,3325
3311,286,1027
3312,213,3184
3313,864,4914
3314,468,885
3315,730,180
3316,201,216
3317,17,381
3318,850,898
3319,358,4494
3320,352,4048
3321,73,1692
3322,757,473
3323,197,1055
3324,89,1519
3325,959,163
3326,988,272
3327,410,918
3328,723,4018
3329,917,599
3330,189,3596
3331,771,2177
3332,181,291
3333,311,4421
3334,215,4494
3335,211,1855
3336,379,4802
3337,71,640
3338,219,4526
3339,204,2848
3340,14,4434
3341,485,580
3342,344,3129
3343,342,513
3344,244,2856
3345,414,4506
3346,608,2126
3347,216,3283
3348,659,3180
3349,932,4967
3350,157,4324
3351,628,3415
3352,378,1283
3353,321,801
3354,849,3398
3355,413,2377
3356,299,4412
3357,98,2008
3358,654,2690
3359,823,3659
3360,375,3920
3361,447,2098
3362,17,4495
3363,63,2860
3364,182,312
3365,886,4480
3366,161,604
3367,178,1459
3368,722,3963
3369,327,295
3370,76,312
3371,513,1539
3372,286,4833
3373,199,4938
3374,142,4345
3375,262,12
