LikeID,UserID,PostID,CommentID
1528,2965,,49788
1529,150,5169,47390
1530,3600,,21902
1531,991,1897,
1532,2140,,11663
1533,2753,12934,
1534,272,,
1535,1203,16960,24520
1536,2236,9656,39879
1537,249,,
1538,2224,,5208
1539,2697,6466,6628
1540,268,,
1541,2990,,43912
1542,3329,,23686
1543,869,11063,44108
1544,940,,
1545,1675,,
1546,4587,,20198
1547,1695,,
1548,1978,,
1549,3322,,14631
1550,4569,,41467
1551,1242,,9394
1552,214,6411,
1553,2298,17432,
1554,2024,,34859
1555,4252,,20612
1556,4024,,35788
1557,4632,,12801
1558,2738,,
1559,4769,14559,
1560,1542,,59
1561,844,183,46121
1562,4245,5790,
1563,4773,19017,
1564,3526,,
1565,486,,39070
1566,3881,1923,
1567,1299,11984,
1568,1171,,39422
1569,2067,,5362
1570,4698,,
1571,2255,4785,2260
1572,138,12247,
1573,3626,13785,
1574,4834,,11040
1575,1327,,37960
1576,4783,15964,
1577,4021,,
1578,637,6927,
1579,4979,9087,26672
1580,3748,7129,26595
1581,1009,,
1582,704,,42362
1583,4454,,
1584,1982,14019,
1585,4408,9742,20257
1586,3102,10457,
1587,10,,
1588,4804,18893,47746
1589,1017,1410,32377
1590,2325,,
1591,4787,,
1592,960,4014,4369
1593,1476,,13057
1594,935,,33645
1595,2453,16415,
1596,2911,10497,25606
1597,2072,12898,
1598,3077,,16014
1599,1769,8272,47590
1600,4308,5628,40702
1601,1102,,
1602,842,19756,
1603,4301,15702,
1604,14,,
1605,4363,3421,
1606,3213,,
1607,4838,,
1608,2514,,
1609,2571,8213,
1610,685,6901,
1611,3777,6182,2630
1612,3092,,3681
1613,4178,,
1614,1002,18810,13282
1615,673,4342,29186
1616,2753,9647,13747
1617,4547,,24136
1618,4349,,
1619,4182,2738,3680
1620,2280,,
1621,724,,28731
1622,802,10810,
1623,3713,16734,
1624,595,,
1625,1995,5319,
1626,3525,,48881
1627,4789,3412,
1628,2420,18118,
1629,4714,12725,
1630,113,13214,
1631,2325,,
1632,332,13398,27609
1633,2578,,
1634,3746,,
1635,1260,2400,35474
1636,1069,,
1637,3712,,34275
1638,2255,3659,2041
1639,854,,16217
1640,3430,11522,18502
1641,410,,10506
1642,2193,8676,37728
1643,2030,15789,8111
1644,3184,1460,9247
1645,2246,,
1646,706,,18982
1647,4625,,
1648,4309,,17772
1649,382,,
1650,4877,,
1651,4381,,17826
1652,4312,,
1653,2673,15281,14555
1654,4071,,
1655,18,,
1656,4199,,32506
1657,625,,47716
1658,844,18343,
1659,4767,,
1660,1787,,15065
1661,1256,841,
1662,3899,,
1663,2938,,
1664,3925,3515,
1665,4518,,20859
1666,3217,,11492
1667,2716,11936,
1668,1447,,18578
1669,4583,,31087
1670,1439,10828,5685
1671,2558,,46638
1672,1168,19287,28883
1673,771,,33419
1674,342,,
1675,4461,17653,
1676,4096,6667,
1677,4763,,
1678,4252,,
1679,812,12507,26395
1680,3156,6274,
1681,6,18513,
1682,3793,,
1683,1694,1238,
1684,2655,,37480
1685,2015,3547,14804
1686,2275,14418,31946
1687,235,18363,28418
1688,134,15976,
1689,1352,5863,
1690,1551,154,
1691,1605,,26633
1692,4939,9039,19665
1693,499,9228,2177
1694,1009,18058,
1695,1416,,
1696,1194,8689,
1697,1912,,42380
1698,3516,,
1699,1736,19171,
1700,3297,,2164
1701,1805,10523,42480
1702,4597,17919,
1703,401,5158,
1704,2178,,36320
1705,534,,
1706,450,13874,471
1707,2830,19402,
1708,1499,8911,5492
1709,4176,,19658
1710,4548,7321,5972
1711,4375,,3718
1712,3712,8,44572
1713,1538,15539,
1714,1728,,27363
1715,1027,8444,775
1716,4248,2549,
1717,4031,,43903
1718,4290,,
1719,2517,,39276
1720,1347,,26328
1721,534,16772,
1722,1925,16057,
1723,4860,,
1724,3605,8684,
1725,3607,3885,
1726,2369,,21078
1727,3709,,
1728,2109,,14195
1729,4811,10362,
1730,583,,11849
1731,1171,,
1732,1164,,
1733,916,,
1734,2530,,23079
1735,2940,,
1736,721,5645,
1737,1973,497,
1738,301,,31442
1739,4570,18685,35082
1740,4192,1977,5423
1741,4864,,20843
1742,4574,,17414
1743,483,,
1744,778,,
1745,4613,,
1746,2022,,
1747,3313,,
1748,3603,7271,20968
1749,1144,,16471
1750,544,7181,
1751,2770,,27447
1752,3359,,29138
1753,471,18434,
1754,3795,,
1755,184,,26535
1756,2881,17945,
1757,2117,12700,37368
1758,1099,601,18713
1759,4651,,
1760,4063,5105,
1761,4420,6090,
1762,2054,,22955
1763,3037,,28846
1764,2705,,3300
1765,1224,,
1766,1490,2057,
1767,2963,15271,
1768,1903,13608,9048
1769,1973,14632,
1770,619,,
1771,3556,2073,
1772,3137,,
1773,256,,
1774,3433,13693,2933
1775,4667,13503,10402
1776,3102,6077,34700
1777,1720,2577,37080
1778,945,,19665
1779,854,2693,23493
1780,55,6746,
1781,2334,14092,45237
1782,252,9368,
1783,1788,,
1784,1449,18368,30942
1785,662,2125,19745
1786,973,,41577
1787,2055,,
1788,1696,,
1789,1932,11581,
1790,2377,,591
1791,3691,,21293
1792,1923,2479,
1793,4888,,
1794,4984,,17894
1795,1700,224,
1796,1396,14170,
1797,588,821,14111
1798,3326,16196,
1799,1683,4600,
1800,696,,
1801,2410,4265,29011
1802,3709,,11478
1803,1899,8867,5494
1804,3439,,19499
1805,3510,,22046
1806,1185,3716,47093
1807,2091,,31738
1808,4215,,
1809,2305,103,
1810,2635,13050,25917
1811,1905,,
1812,115,,42644
1813,2618,,23583
1814,4312,,
1815,4763,13101,23866
1816,4498,,36124
1817,858,,
1818,468,19057,12047
1819,3637,9367,18487
1820,935,870,
1821,1285,15948,24717
1822,4625,12957,
1823,2992,,
1824,3610,2297,18764
1825,1194,15314,
1826,3187,4435,
1827,2987,1646,18921
1828,3791,,35831
1829,4536,12415,25396
1830,307,4828,4060
1831,4837,,5206
1832,4710,,41051
1833,3587,16635,37470
1834,3451,,
1835,4179,875,
1836,2083,,34631
1837,2989,,
1838,4505,6999,
1839,4910,,
1840,464,16154,25489
1841,4344,19287,
1842,2669,,
1843,927,,24079
1844,3959,,
1845,4344,,
1846,2644,9697,
1847,3301,16553,
1848,2666,16336,13553
1849,1224,,
1850,2115,4300,
1851,3439,,
1852,2082,1468,44014
1853,2094,,4398
1854,4303,489,30237
1855,4803,,33033
1856,103,,48529
1857,255,,
1858,4926,327,
1859,4745,,
1860,2660,,
1861,3996,19985,45428
1862,4248,,46679
1863,3721,6706,48695
1864,1425,11994,39910
1865,2456,,
1866,3156,9065,37781
1867,3552,13110,36008
1868,423,,
1869,777,16881,
1870,4234,2130,44285
1871,3926,11179,
1872,3110,,46043
1873,1619,15648,
1874,1094,15829,22856
1875,4292,,
1876,1812,,19906
1877,3060,,
1878,1173,,
1879,4735,,34833
1880,1940,,49970
1881,1979,15555,49098
1882,274,3283,35626
1883,4078,,
1884,227,4596,
1885,4850,3996,
1886,4443,18191,5332
1887,1968,15745,31262
1888,636,,
1889,3506,1558,21362
1890,3799,,
1891,2759,7100,
1892,1943,,
1893,1348,,19093
1894,3960,,31704
1895,137,3733,
1896,2999,,
1897,1368,14621,24928
1898,2775,,23844
1899,2910,,34859
1900,4436,17830,
1901,4630,,20790
1902,1486,,
1903,2437,2732,36965
1904,1925,17017,29137
1905,3371,6475,
1906,1855,,
1907,1720,,
1908,4551,11460,33303
1909,3164,,
1910,4449,19462,
1911,3415,,4684
1912,4012,18390,
1913,3253,,8951
1914,4745,15718,35830
1915,1516,,9882
1916,693,17771,38421
1917,2,4967,
1918,3845,950,7965
1919,330,15515,
1920,3115,10616,2389
1921,2357,,12983
1922,2946,7874,26883
1923,2563,,
1924,3406,,
1925,3879,10979,28376
1926,1441,,
1927,3201,,48088
1928,4165,,41320
1929,1101,,
1930,1458,9695,26767
1931,2977,19748,
1932,4719,18043,
1933,2269,,
1934,1079,5391,
1935,1610,,
1936,3981,19788,
1937,4264,,44719
1938,2268,,5257
1939,2137,,5645
1940,4217,9206,17482
1941,4264,19255,15495
1942,3391,,
1943,3792,,25073
1944,46,63,1413
1945,4358,16820,40416
1946,789,4039,49972
1947,2515,8749,27392
1948,2552,13489,47730
1949,1696,15456,
1950,4876,,48861
1951,2199,4482,
1952,1037,,
1953,590,7684,25601
1954,2369,,37472
1955,194,9253,13655
1956,1767,238,
1957,2695,14362,
1958,2307,,44168
1959,177,3875,23406
1960,3871,4039,24515
1961,3929,,
1962,1081,,6398
1963,301,8176,36732
1964,3494,,11084
1965,1657,14839,4208
1966,4379,,
1967,1674,4995,
1968,3785,14730,38907
1969,4183,7813,
1970,4629,12845,49445
1971,2479,,25072
1972,1435,,
1973,774,,22908
1974,687,19997,18156
1975,4985,,43111
1976,3147,8058,
1977,3930,,48532
1978,2967,3679,19582
1979,2084,,
1980,1896,,14119
1981,581,,5149
1982,2194,,
1983,2371,17788,24262
1984,2499,6060,15497
1985,2877,11234,
1986,177,,
1987,2269,,36743
1988,2852,18475,
1989,3621,9416,
1990,2579,,
1991,2910,19441,46673
1992,25,,
1993,570,,
1994,1523,9549,
1995,3078,,
1996,2927,,37656
1997,1055,,14522
1998,94,3813,
1999,1896,,12222
2000,338,7052,
2001,889,,1875
2002,1183,,4776
2003,1523,8142,
2004,517,16084,29367
2005,792,,6074
2006,4139,13011,41412
2007,4152,17935,
2008,4504,9393,
2009,4680,,
2010,1453,16608,
2011,4504,11005,42865
2012,2478,16606,
2013,4697,2373,16483
2014,825,,
2015,4593,,
2016,860,,
2017,775,767,27515
2018,3051,9329,
2019,4756,,46034
2020,4077,,37780
2021,1207,13696,
2022,4092,19805,12050
2023,95,10899,43632
2024,1961,,
2025,2083,,31431
2026,1194,,
2027,3280,11510,17817
2028,1447,,
2029,2898,,
2030,3583,,
2031,1777,,
2032,4066,,21731
2033,4551,12746,41411
2034,3759,,
2035,221,10089,
2036,2083,6491,
2037,4643,17059,5266
2038,4240,18872,30233
2039,2691,4977,
2040,839,,18020
2041,2195,19963,39850
2042,2503,,
2043,662,,14202
2044,899,16995,
2045,1635,,29946
2046,323,8349,
2047,4202,15456,
2048,1297,5263,
2049,4744,,
2050,2453,,
2051,4139,10987,18575
2052,1126,,36226
2053,2164,,
2054,3543,,
2055,1756,7013,
2056,1543,10385,
2057,2496,8201,
2058,1551,,26799
2059,2939,17962,
2060,3223,18999,4296
2061,4928,,47277
2062,1533,17918,15550
2063,4719,10965,
2064,4145,18619,
2065,2693,12576,
2066,4718,,33427
2067,1383,,
2068,592,203,34222
2069,3405,,31933
2070,2510,10030,22904
2071,3192,,
2072,2480,,5219
2073,3861,,41273
2074,2411,3089,
2075,3338,,5671
2076,4783,19865,18910
2077,2753,6312,
2078,3741,,
2079,103,,
2080,1702,,11934
2081,557,3067,145
2082,919,,
2083,4065,13621,528
2084,285,16663,7164
2085,3102,5676,
2086,2199,,
2087,686,10071,40169
2088,2951,5818,
2089,351,11004,36920
2090,4119,6194,44208
2091,3904,8718,
2092,1944,8994,7912
2093,1430,10113,26327
2094,2397,17296,
2095,1242,,32791
2096,4428,4964,
2097,3613,18666,16391
2098,2332,15568,9108
2099,2383,7880,14297
2100,463,16695,9501
2101,440,,38985
2102,3373,,
2103,4635,18982,8781
2104,4291,11913,38197
2105,1644,,
2106,3915,14583,
2107,1110,,8614
2108,72,4825,2836
2109,4519,17841,13735
2110,763,,
2111,2265,,19809
2112,4739,,37974
2113,3862,,
2114,1856,15439,46064
2115,271,15201,
2116,4935,17045,1588
2117,1573,1815,17240
2118,539,9540,
2119,2503,,20819
2120,4540,17798,
2121,1476,,
2122,1309,16205,
2123,239,3484,
2124,258,6069,
2125,3879,604,23816
2126,4598,,
2127,4230,,
2128,4378,,43815
2129,2065,,42067
2130,3934,,
2131,3078,,
2132,3018,,20368
2133,2390,,2739
2134,64,13662,9221
2135,1044,,
2136,3268,,
2137,3108,,40058
2138,1138,,
2139,2921,5185,
2140,2990,,
2141,3789,,39722
2142,304,9873,
2143,4710,17778,
2144,4344,,1742
2145,2665,,
2146,4588,5717,15140
2147,917,,18100
2148,3906,,30653
2149,4640,11211,
2150,693,,46833
2151,4706,,29230
2152,1403,3158,29230
2153,131,10041,48423
2154,3653,7892,
2155,619,1844,
2156,2516,,
2157,776,392,18356
2158,1044,,11383
2159,4581,,
2160,2744,,
2161,2683,,
2162,3597,,39143
2163,365,,13212
2164,3393,,32002
2165,3270,3856,4305
2166,2086,,
2167,1664,5896,45449
2168,2840,,
2169,1200,,39572
2170,3319,,32945
2171,4707,,20880
2172,4375,1679,
2173,4208,90,
2174,1236,,
2175,2507,,2565
2176,198,14997,
2177,1335,,
2178,3313,,
2179,3455,18564,26807
2180,2468,,38606
2181,304,,
2182,165,,1635
2183,18,,46652
2184,2588,17875,
2185,3248,,11951
2186,2261,9259,4081
2187,2282,,
2188,1912,17399,
2189,2978,15873,
2190,3845,14192,
2191,4167,,14098
2192,4139,,
2193,4351,,39057
2194,4762,,26733
2195,376,2192,29019
2196,4926,,18889
2197,1388,,
2198,1039,7961,8820
2199,4995,9951,
2200,3741,8043,46238
2201,2666,1739,
2202,4219,7704,
2203,1899,,
2204,3180,18112,12249
2205,2285,,27229
2206,729,,12252
2207,547,,33515
2208,4035,8267,
2209,1741,,
2210,1251,,
2211,360,13286,44957
2212,3035,,3969
2213,388,7571,33539
2214,217,7451,13738
2215,896,,
2216,1605,,48228
2217,2619,,18807
2218,520,13457,
2219,2161,,
2220,332,,9204
2221,3497,,
2222,588,,4509
2223,1716,,36478
2224,3850,,
2225,228,3240,20708
2226,1736,,6126
2227,2316,1982,
2228,2677,,49035
2229,2783,,
2230,2067,16169,32494
2231,2071,2720,11482
2232,4816,,
2233,658,9682,18321
2234,4824,,26915
2235,2799,,16387
2236,2176,18542,
2237,1341,6586,
2238,1297,,23596
2239,682,11426,
2240,1066,,
2241,4246,1118,
2242,655,15499,975
2243,483,19481,7162
2244,639,10014,
2245,2003,,
2246,1531,15444,
2247,1721,,
2248,3884,,43416
2249,4362,1056,
2250,1995,2710,
2251,1009,19193,
2252,1930,14084,45360
2253,3883,,
2254,3869,,
2255,4100,,
2256,3806,12270,20255
2257,3794,4314,34085
2258,1609,,
2259,133,,
2260,730,,
2261,2614,17301,648
2262,681,,
2263,1402,,
2264,3997,4170,25599
2265,4147,,
2266,827,,
2267,1245,,47673
2268,2256,,12469
2269,3187,3241,28750
2270,1639,8009,10151
2271,1561,,
2272,3744,,1954
2273,1797,,18867
2274,1470,19219,16109
2275,140,14653,
2276,4645,9369,26091
2277,4119,10304,23848
2278,1664,,
2279,871,,
2280,560,16606,13946
2281,1831,,
2282,4251,19521,
2283,4931,320,1051
2284,1159,,
2285,320,,21251
2286,4574,,
2287,2978,9349,24376
2288,1763,,
2289,1506,10076,32468
2290,3248,19640,
2291,3777,766,
2292,45,9863,
2293,1434,,26404
2294,3915,,
2295,1020,,18495
2296,1378,,
2297,2900,17583,
2298,727,,5072
2299,4411,9461,
2300,3151,,
2301,3373,,43535
2302,3521,17439,24783
2303,4961,,
2304,1578,3933,47504
2305,794,,
2306,2951,,
2307,3015,,
2308,4521,19343,
2309,4355,159,22221
2310,1556,2887,94
2311,915,12290,
2312,4703,,16280
2313,3985,8118,
2314,4155,,13123
2315,4981,,2301
2316,1324,14336,474
2317,3844,5019,
2318,3483,19222,20055
2319,2959,459,
2320,3445,557,
2321,3940,17720,18697
2322,4976,,
2323,1865,7605,
2324,3420,,
2325,78,,
2326,2895,19689,
2327,4267,,5545
2328,4558,17197,17778
2329,3376,19053,
2330,4613,18229,
2331,29,5267,35228
2332,1504,,
2333,411,,27450
2334,1639,5543,
2335,1339,,
2336,3923,2588,
2337,4430,,
2338,3453,2230,
2339,655,,
2340,720,,
2341,1041,,23843
2342,4910,,8791
2343,1746,,
2344,3195,16598,
2345,4852,,
2346,3602,,
2347,1777,,
2348,1479,12949,21876
2349,3108,,33229
2350,973,10418,45496
2351,2647,,
2352,4601,5371,
2353,3021,7004,
2354,743,14749,
2355,944,,
2356,4849,,7318
2357,1156,19117,
2358,4518,,
2359,4695,,
2360,1332,,35635
2361,1055,,18956
2362,1509,6660,15108
2363,2530,,49428
2364,1945,5347,6163
2365,70,15683,25277
2366,31,8662,27359
2367,2542,,49084
2368,4780,,17291
2369,1435,,11899
2370,1205,,48362
2371,168,19620,5001
2372,3116,,
2373,1762,6120,
2374,4361,,18501
2375,4016,,
2376,4447,,37260
2377,623,,10307
2378,1071,4545,
2379,3154,17927,938
2380,4895,,
2381,1446,,
2382,4650,11949,
2383,4704,,
2384,3419,16998,
2385,4824,,
2386,2330,,
2387,2812,2022,
2388,3948,11787,23501
2389,328,,15443
2390,3101,5274,16465
2391,476,,10328
2392,314,,15097
2393,2374,,30613
2394,4742,2785,2171
2395,2368,5851,41154
2396,4427,,
2397,1160,,
2398,4523,,23413
2399,1941,15971,27597
2400,299,18630,
2401,2917,9663,509
2402,2593,7196,45790
2403,3746,,18664
2404,3853,10796,13158
2405,3858,4731,
2406,4942,,47070
2407,2601,,31689
2408,540,11960,
2409,2810,,
2410,4792,863,
2411,3197,,24117
2412,1559,,3790
2413,2583,15588,
2414,4180,,41590
2415,465,,27479
2416,856,,38953
2417,3467,,1099
2418,3875,,45583
2419,4723,6153,
2420,1008,9201,47788
2421,4300,,1689
2422,4177,,
2423,4555,15037,25232
2424,3294,,
2425,4100,,
2426,3951,,
2427,1714,,47248
2428,2916,2720,34558
2429,16,,
2430,1206,3445,31464
2431,1012,5193,
2432,4612,,
2433,3033,,
2434,1598,,14303
2435,1429,,23173
2436,1199,12582,36978
2437,1032,,19835
2438,246,,
2439,3822,,38533
2440,0,12205,48828
2441,3106,11786,36596
2442,4784,,
2443,2074,,36479
2444,893,12509,
2445,192,,
2446,3261,,
2447,4683,,8051
2448,3789,,
2449,3483,10493,46419
2450,3258,,
2451,134,,
2452,4312,16790,1865
2453,2805,,
2454,2249,7813,
2455,1731,8937,18474
2456,3234,5868,42688
2457,2609,,11819
2458,301,,
2459,4421,700,
2460,4667,13741,15679
2461,452,,
2462,3405,,36049
2463,313,,
2464,1119,,9734
2465,1127,16684,
2466,4889,14639,29776
2467,3439,,
2468,1470,19918,
2469,4969,,38975
2470,3197,4181,
2471,1877,,40783
2472,2485,18255,
2473,1909,,
2474,3459,,30879
2475,4923,,36902
2476,4322,1437,
2477,754,14772,24465
2478,964,8320,
2479,1894,,
2480,4730,7149,
2481,3775,15289,
2482,149,,4443
2483,3516,,
2484,3514,10782,8767
2485,2457,16887,
2486,3693,,
2487,2785,1188,
2488,3980,,28413
2489,3891,16645,34611
2490,529,12097,31177
2491,241,16034,15142
2492,1111,5124,36467
2493,752,12712,3458
2494,1273,,46454
2495,390,17977,43788
2496,4342,12120,38229
2497,4687,,
2498,2571,,
2499,773,6420,49698
2500,4979,,20819
2501,3056,,6845
2502,1400,,
2503,2665,7878,
2504,729,17092,11287
2505,886,5099,3365
2506,4387,,22043
2507,4187,,22300
2508,1760,,
2509,1656,16657,
2510,777,17420,
2511,557,1105,20898
2512,336,9301,12406
2513,392,,8711
2514,979,,
2515,3826,,23798
2516,3563,8213,
2517,3586,,
2518,1972,,
2519,509,8259,
2520,4590,,
2521,3928,13634,34402
2522,3972,12155,35238
2523,3656,14737,47235
2524,1332,,
2525,4683,2602,43857
2526,4033,18607,17721
2527,2088,,
2528,4954,,
2529,2957,,
2530,3666,,
2531,1922,,242
2532,3358,16893,21427
2533,3598,40,22573
2534,3783,,6841
2535,4182,9053,
2536,4977,8231,
2537,1408,,33774
2538,779,,
2539,3645,,
2540,3595,,
2541,2587,,
2542,205,13432,
2543,1729,6891,12907
2544,2527,6308,30163
2545,1239,,
2546,3533,,
2547,2739,,
2548,1841,4008,
2549,1840,,29930
2550,1039,17376,11307
2551,811,6462,
2552,2353,8328,
2553,4573,17974,43917
2554,2848,,3683
2555,741,,4583
2556,270,,
2557,2290,,38722
2558,2080,18442,
2559,1103,,22085
2560,632,,9729
2561,2787,,
2562,1348,,38718
2563,3337,,
2564,3624,1531,6112
2565,375,6653,
2566,1880,5249,
2567,1477,,34439
2568,2436,,41871
2569,116,,
2570,712,,
2571,2721,19514,
2572,2543,,34340
2573,4731,,
2574,3813,,
2575,4744,,
2576,3370,4654,41373
2577,4417,,
2578,1022,3689,
2579,3773,7434,
2580,4814,15234,
2581,1359,,32704
2582,406,,
2583,2602,,6897
2584,1539,18763,
2585,2137,,19369
2586,4162,19412,
2587,3218,17352,
2588,15,9693,
2589,3453,,3905
2590,3921,,
2591,1189,,2321
2592,2981,4213,22054
2593,3758,,8266
2594,3126,,
2595,4385,,10332
2596,3974,,
2597,1219,14791,29819
2598,606,16049,35703
2599,4438,1936,
2600,2275,,
2601,866,13355,31785
2602,3635,9242,
2603,1049,,34276
2604,3139,,45386
2605,2813,,
2606,4006,,12624
2607,3257,10511,8170
2608,1683,8347,
2609,4565,,
2610,854,9964,
2611,4026,,
2612,2700,,24200
2613,950,14097,
2614,4934,2305,
2615,2735,,14487
2616,1658,13908,20971
2617,754,,
2618,3469,11255,
2619,4766,,
2620,4150,7195,
2621,72,1353,
2622,2536,,
2623,2596,13091,
2624,1829,,46155
2625,2073,,
2626,2314,,
2627,2095,,
2628,3641,16452,19960
2629,1104,,
2630,3347,10354,
2631,1027,2783,8945
2632,783,14207,42341
2633,2634,6261,25219
2634,1136,7957,
2635,740,,14165
2636,144,,
2637,467,870,
2638,306,,37063
2639,820,,
2640,2609,,23085
2641,2851,,
2642,2295,11383,1623
2643,3194,,
2644,4882,16312,
2645,1171,,
2646,1234,,
2647,2064,12184,22442
2648,3780,,9657
2649,4875,15065,
2650,2525,,28307
2651,1917,,
2652,2324,,
2653,3209,,21167
2654,2254,,
2655,2352,,45534
2656,1703,3070,
2657,1324,9130,
2658,1468,,
2659,1334,,
2660,3598,13669,36705
2661,4196,13486,33281
2662,2630,,30271
2663,2940,5783,32075
2664,782,14769,
2665,3515,4385,
2666,2226,43,
2667,3809,,
2668,719,16593,
2669,4864,11994,
2670,4750,,
2671,2641,,
2672,3697,4255,
2673,4564,,19274
2674,281,702,21276
2675,4407,13668,2319
2676,4599,17758,
2677,1242,,
2678,4651,,
2679,1979,,
2680,4375,17519,13543
2681,181,10294,15768
2682,1249,716,47216
2683,1512,19294,
2684,3775,15242,31358
2685,3170,3390,
2686,943,,
2687,4020,,
2688,1846,,6053
2689,149,,
2690,4267,7455,
2691,3711,17124,
2692,3663,11128,
2693,2924,,35480
2694,350,4760,7687
2695,2308,11137,7197
2696,2052,4770,
2697,4713,,21338
2698,2834,,39199
2699,1199,11592,21229
2700,659,,
2701,2290,727,6648
2702,2704,8385,15193
2703,1702,,
2704,394,12624,
2705,2366,11352,45214
2706,2718,,49782
2707,2560,16539,
2708,3726,,
2709,1185,7213,
2710,4130,13557,27673
2711,455,2520,
2712,3594,1261,20191
2713,757,3959,
2714,2941,,33232
2715,1639,9203,1516
2716,3835,18152,
2717,3604,,17327
2718,1347,10064,
2719,4506,2923,35536
2720,3328,,
2721,2092,13204,7111
2722,3798,17319,6532
2723,426,,18713
2724,4469,14745,48755
2725,3702,,30576
2726,3968,1908,
2727,3784,,
2728,49,15594,24296
2729,2000,1139,
2730,2916,,12934
2731,257,9112,
2732,3478,2852,7145
2733,2865,16378,
2734,31,,5378
2735,4597,,3572
2736,921,7114,22011
2737,2088,3161,
2738,4110,,
2739,1248,10035,18588
2740,4894,,
2741,4234,,
2742,451,14870,25124
2743,118,,
2744,750,,17147
2745,4229,10160,46229
2746,2981,,22803
2747,4922,,11958
2748,372,,4677
2749,4601,,20452
2750,1836,11296,
2751,4653,16613,12062
2752,2993,,
2753,2716,,
2754,914,6840,
2755,2043,,24665
2756,4483,19410,26309
2757,2790,19488,
2758,3095,,
2759,4473,,
2760,3102,,
2761,57,95,
2762,1602,,
2763,4508,,
2764,589,,
2765,3141,16339,
2766,85,6672,
2767,2752,17352,
2768,3168,15967,30929
2769,3993,,
2770,1441,,
2771,3873,11804,
2772,4653,18817,
2773,3963,,35600
2774,817,10032,24784
2775,457,,
2776,548,7705,
2777,3976,,
2778,3685,,
2779,1694,12162,43484
2780,3252,4210,4358
2781,1939,,27929
2782,1085,10421,2286
2783,679,,3159
2784,1324,11826,10681
2785,3075,4141,
2786,2766,,
2787,1771,11069,44970
2788,2334,14939,34816
2789,2743,,12459
2790,4345,,
2791,1161,5894,
2792,3311,1700,29524
2793,3629,,32358
2794,4772,15941,11960
2795,3540,4452,
2796,3945,11607,16530
2797,622,,
2798,343,,
2799,1643,,
2800,1741,,
2801,628,,13363
2802,141,10244,
2803,3397,2963,
2804,2745,16307,27984
2805,2122,3877,13100
2806,1319,,
2807,3752,,
2808,3437,,9317
2809,1885,16899,
2810,4814,10880,
2811,3368,,28634
2812,3076,,
2813,658,,
2814,1076,9381,31454
2815,4376,,36062
2816,680,,
